model,dataset,train_ratio,num_real,num_synthetic,accuracy,predictions
  7  9  6 11  9  5  2  5  6  5  7  2  5  9  9  1  9 14 11  9  6 12  6  9
  7 14  5  8  5 12 13  9  7 11 12 13  6  2 13  5 15  0  2  7  4 11  7  6
  5  9  6  2  7  4  1  4 12  5  6  4 14  6  5  4  8  7  1  1 13 10  0  2
 13 10  6 11  1 12  5  5  8  4]"
DDPM-UNet,POWDER_Outdoor,1.0,3301,0,0.8111380145278451,"[ 7  9  5  6  2  6 10  0  6 10  0  6  2 14  6  9  7  6  2 14  9 11  7  2
  4  9 10  8 10  4 10  0 10  7  9  0 13 10 10  1  6  9 10  4  6  6  2 10
 11  0  4  1  4  7  6  6  9 11 14  2 13  2 14 14 10  7 13 10  4  6 11 13
  6  8  5  0 10 14  1  5 13  7 10  6  9  4  0 10  6  6  7  6  6  7  9  7
  6 14  6  6  6 14 10 13 10 10  8  4 10  7  5 10 13  6  7  4  7  6  9  9
 12  9 10 14  2 11  5  2 11  6  5  9 10 10  6  9  6  5  4 14  4  9  9  8
 10  4  6 10  8  5  9 13 10 11 10  1  1 12  4 10  6  6 10  8  1  6 13 10
  4  6  2  2  9  8  8  4  0 11  0  9 10  0 14 10  7  7  4 15 14 15  9  4
 13 11  5 14  6  2  6  5  5  8  7  1 11  6  1  0  9 13 14  7  4 11 14  5
  5  2  6 14 13  2  9  9  6  1  9  0  8 10  8  1  7  6  4 10 12  7  7  6
  5  6 10  1  7  0  2  4  5 10  5 14  5  9  9  0  6  4 10  7  7  1  8  8
  4 10  9  8  9 14  9  6 10  4  6  6  8  1  4  6  0  5  0  6  7 10  7  6
  6 14 10  0  1 15  7 14  7 10  6  9 15  9 13 10  9  2 10  9  9  6  2  1
  8  7 12  8  5 14  2  8  7 10  5  7  7  8  0  6  9 10 10  0  8 10  8 14
 13 14  6  9  9  6 10  6  5 11  4  2 11 11  1 11 13 14  9  9  1  9  6 10
  1  1  5 10  6 11 10  0  7  9  7  9  6  0 11  7 14 13  6 10 10  4  0  4
  9  5  5 10  7 14  5  9  6 10  6  4  7  0  6  4  0 13  6  4 13 14  9  7
 10  6  6  6  4 13  2  6  7  0 13  6  6  6 14 13  7 13  6  7  7 10 11 15
 10  6  8  6 13  1  2 10 11  7  6  5  7  4  9 10  0 11  4 14  9  4  5  5
  9  2  0  5  6  9  7  4  9  6 11  9  6  4  8 14  6 11  6  4  1  0  8 10
  4 11  2  7  9 14  5  4 14  7 10 14  6  9  2  4  5 10 13  9  4  2  0 12
 11  0  7  6  0  2  0  4 13  7  8  6  1 10 13  9  6  8  5  8  5  6 10  5
 10  9  5 10  4  2  6  0  4  6  4  6  1  6 10  6  1  7  7  1  7 11 10  9
 10  6 14  4 10 13  7  4 12  2  4 10  0  4  5 10 13  6 11 13  0  6  0  7
  7  2  9  1 14  1  7  5 12  1  4  7  6  7 10  4  8  6  5  5  5 13  5 13
 10  9  7  2  4 10  9  1 12  1 10  8  6  8  6  8  4  5  5  9 11 14  7  9
 13  5  5  6  7  0  6 10  4  2  7  5  7  8  5  2  7  2 11  9  0  2 10 14
  6  5 14 13 14 11  5  5  6  2  4  7  4  5  9  6  4  0  7  5 10  7  9 10
  9  2  5  2  5  4 10  5  8  6 14  7  6  9  5  6  7  9 11  7  9 10 13  7
  4 11  7 10  7  1  0 10 10  0  6  7  9  0  4  9  6  5  0  8  7 15  7 13
 10 10  6  9  9  7 13  4  4  6 10 10  8  2 11  6  8  9  9  5  2  4  9  7
  7  9  6 11  9  6  2  6  6  5  7  2  9  9  9  1  9 14 11  9  6 12  6  9
 11 14  5 13  6 12 13 13  7 11  8 13  6  2 13  5 11  1  2  7  4 11  7  6
  5  9  6  2  7  0  1  4 12  5  6  4  9  6  5  0  8  7  1  1 13 10  1  2
 13 10 10 11  1  8  5  5  8  4]"
DiT,POWDER_Outdoor,0.05,165,3136,0.7227602905569007,"[ 7  9  4  6  2  6  6  0  6 10  0  6  2 14  6 13  7  6  1 14  9 15  7  1
  4  9 10 12 10  4 10  0 10  7  8  0 13  6 10  1  6  9 10  4  6  2  2 10
  7  1  0  1  7  7  6  6  9 11 14  2 12  2 15 14 10  7  5 10  4  6 12 13
  6 12 10  0 10  5  0  5 13  7 10  5  9  4  1 10  6  6  7  6  6  7  9  6
  6 14  6  5  6 14 13 13 10 10 12  4  6  7  5 10 13  6  7  4  7  6  9  9
 12  9 10 14  2 11  5  2 11  7  8  9 10  7  6  9  6  5  4 15  4 10  5 12
 10  4  6 10  8  5  9 13 10 11 10  1  1 12  4 10  5  6 10 12  1  6 10 11
  4  6 15  2  9  4 12  4  0 15  0  9 10  0 14 10  7  6  4 15 10 15  9  0
 13 11  5 14  6  2  6  5 10 12  7  1 11  6  0  1  9 13 14  7  4 11 14  5
  5  2  6 11 12  2  9 14  6  1  9  0  8 10  8  1 11  6  4 10 12  7  7  2
  5  6 10  6  7  0  2  4  5 10  5 14  9  8  9  0  6  4 10  7  7  1 12  8
  4 10  9  8 10 14  9  6 10  4  6  6  8  2  4  2  0 10  0  6  7 10  7  5
  6 14 10  0  1 15  7 14  7 10 10  9 15  9 13 10 13  2 10  9  9  6  2  1
 12  7 12 12  5 14  2  8  7  6  5  7  7  9  4  6 10  5  5  0  8 10  8 14
 14 15  6  9  9  6 10  6  5 11  4  2 11 11  1  7 13 14  9  6  5  9  6 14
  1  1  9 10  6 11 10  0  7 13  7  9  6  0 11  7 14 13  6 10  6  8  0  4
  9  5  5 10  7 14  5  9  6 10  6  8  7  0  6  4  4 13 10  4 13 14  9  7
  6  6  6  6  4 12  2  6  7  0 13  1  6  5 14 13  7 13  6  7  7 10 11 15
  9  6 12  5 13  0  2 10 11 10  6  5  7  4  9  6  0 15  4 14  9  9  5  5
  9  2  0 10  9  9  7  4  9  6 11  9  6  4  8 14  6 11  6  4  1  0  8 10
  4 11  2  7  9 14  5  4 14  7 10 14  6  9  2  4  5 10 13  9  4  2  0 12
 11  0  7  6  0  9  0  4 13  7 12 10  1  5 13  9  6  8  5  8  6  6 10  1
 10  5  5 10  4  2  6  0  9  6  8  9  0  6 11  6  1  7  7  1  7 11 10  9
  3  6 14  4 10 13  6  4 12  2  4 10  0  4  1  5 12 10 11 13 10  6  0 11
  7  2  9  1 14  1  7  5 12  1  4 11  6  7 10  4 12  7  1  5 10 12  5 10
  5  9  7  2  4 10  9  1 12  0 10  8  6 12  6  8  4  5  5  9 12 14  7  9
  5  5  1  6  7  0  6  5  4  2  7  1  7  8  1  2  7  2 11 10  4  2  9 14
  6  5 14 13 14 11  5  5  6  2  4  7  4  5  9  6  4  0 11  5 10  7  9 10
 12 13  5 12 10  4 10 10  8  2 14  7  2  9  5  6  6  9 15  7  9 10 13  7
  4 11  7 10  7  1  0 10 10  0  2  7  9  0  4  9  6  5  4 12  7 15  7 13
 10 11  6  9  9  7 13  4  4 10 10 10  4  2 11  5  4 10  9  5  2  4  9  7
 11  9  6 11  9 10  2 10  6  5  7  2  5  9  5  0  9 14 11  9  6 12  6  9
 11 14  5 12  5 12 13 12  7 11 12 12  6  2 13 14 15  1  2  7  4 11  7  6
  5  9  6  2  7  1  1  4 12  5  6  4 14  6  5  0  8  7  1  1 13 10  1  2
 13 10 10 11  1 12  4  5  8  5]"
DiT,POWDER_Outdoor,0.15,495,2806,0.7433414043583535,"[ 7  9  4  6  2  6 10  0  6 10  0  6  2 14  6  9  7  6  1 14  8 15  7  1
  4  9 10 12  6  4 10  0 10  7  8  0 13 10 10  1  7  8 10  4  6  2  1 10
  7  1  0  1  4 11  6  0  9 11 14  2 13  2 14 14 10  7  5 10  4  6 12 13
  6 12 10  0 10 14  0  9 13  7 10  5  8  4  1 10  6  6  7  6  6  7  9  6
  6 14  6  6  6 14  5  9 10 10 13  4  6  7  5 10 13  6  7  4  7  6  9  9
 12  9 10 14  2 11  5  2 11  7  8  9 10 10  6  9  6  5  4 15  4 10  5  8
 10  4  6 10  8  5  9 13 10 11 10  1  0 12  4 10  5  6 10 12  1  6 10 10
  4  6  2  2  9  8 12  4  0 11  0  9 10  0 14 10  7  7  4 15 10 15  9  4
 13 11  5 14  6  2  6  5 10 12  7  1 11  6  0  1  9 13 14  7  4 11 14  6
  5  2  6 15 12  2  9 14  6  1  9  0  8 10  4  1 11  6  4 10 12  7  7  1
  5  6 10  5  7  1  2  4  5 10  5 14  5  8  9  0  6  4 10  7  7  1 12  8
  4 10  9  8  9 14  9  6 10  4  6  6  8  1  4  1  0 10  0  6  7 10  7  5
  6 14 10  0  1 15  7 14  7 10  7  9 15  9 13 10  9  2 10  9  9  6  2  1
 12  7 12 12  5 14  2  8  7 10  5  7  7  8  0  5  9 10 10  0  9 10  8 14
 14 15  6  9  9  6 10  6  5 11  4  2 11 11  1 11 13 14  9  6  5  9  6 14
  1  1  9 10  6 11  9  0  7 13  7  8  6  0 11  7 14 13  6 10  6  8  0  4
  9  5  5 10  7 14  5  9  6  9  6  8  7  0  2  4  4 13  6  4 12 14  9  7
 10  6  6  6  4 13  2  6  7  0 12  1  6  6 14 13  7 13  6 10  7 10 11 15
  9  6  8  3 12  1  2  9 11  7  6  5  7  4  9 10  0 11  4 14  9 13  5  5
  9  2  0  5  6  9  7  4  9  6 11  9  6  4  8 14  0 11  6  4  1  0  8 10
  4 11 12  7  9 14  5  4 14  7  6 14  6  9  2  4  5  7  9  9  4  2  0 12
 11  0  7  6  0  9  0  4 13  7 12  7  1  9 13  9  6  8  5  8  5  6 10  5
 10  9  5  6  4  2  6  0  9  6  8  9  0  6 11  6  0  7  7  1  7 11 10  9
  3  6 14  4 10 12  6  4 12  2  4 10  0  4  1  5 12 10 11 13 10  6  0  7
 11  2  9  1 14  1  7  5 12  1  4 11  6  7 10  4 12  7  5  5 10 12  5 13
 10  9  7  2  4 10  9  5 13  0 10  8  6 12  6  8  4  5  5  8 12 14  7  9
 14  5  1  6  7  0  2 10  4  2  7  5  7  8  5  2  7  2 11 10  0  2  9 14
  6  5 14 13 14 11  5  5  6  2  4  7  4  5  9  6  4  0  7  5 10  7  9 10
 12  2  5 12 10  4 10  5  8  2 14  7  2  9  5  6  7  9 15  7  9 10 13  7
  4 11  7 10  7  1  0 10 10  1  2  7  9  0  4  9  6  5  0 12  7 15  7 13
 10 10  6  9 10  7 13  4  4 10  6 10  4  1 11  5  4  9  9  5  9  4  9  7
  7  9  6 11  9  6  2 10  6  5  7  2  5  9  9  1  9 14 11  9  6 12  6  9
 11 14  5 13  5 12 13 12  7 11 12 12  6  2 13  5 15  1  2  7  4 11  7  6
  5  9  6  2  7  0  1  4 12  5  6  4 10  6  5  0  8  7  1  1 13  9  1  2
 12 10  6 11  1 12  4  5  8  4]"
DiT,POWDER_Outdoor,0.25,825,2476,0.7518159806295399,"[ 7  9  5  6  2  6  6  0  1 10  0  6  2 14  6  9  7  6  1 14  9 15  7  2
  4  9 10 12 10  9 10  0 10  7  8  0 13  6 10  1  6  9 10  4  6  2  2 10
  7  0  0  1  7  7  6  6  9 11 14  2 12  2 15 14 10  7  9 10  0  6  8 13
  6 12 10  0 10 14  0  9 13  7  5  5  8  8  0  6  6  6  7  6  6  7  9  6
  6 14  6  5  6 14 13 13 14 10  8  4  6  7  5 10 13  6  7  4  7  6  9  9
 12  9 10 14  2 11  5  2 11  7  8  9  5 10  6  9  6  5  4 15  4 10  9  8
 10  4  6 10  8  5  9 13 10 11 10  1  0 12  4 10  5  6 10 12  2  6 10 10
  4  6  2  2  9  4 12  4  0 11  0  9 10  0 14 14 11  7  4 15 10 15 10  0
 13 11  5 14  6  1  6  5 10  8  7  1 11  6  0  0  9 13 14  7 12 11 14  6
  5  2  6 15 12  6  9 14  6  1  9  0  8 10  8  1  7  6  4 10 12  7  7  1
  5  6 10  1  7  0  2  4  5 10  5 14  9  8  9  0  6  4 10  7  7  1  8  8
  4  6  9  8 13 13  9  6 10  4  6  6  8  1  4  1  0 10  0  6  7 10  7  5
  6 14 10  0  1 15  7 14  7 10  6  9 15  9 13 10  9  2 10  9  9  6  2  1
  8  7 12 12  5 14  2  8  7 10  5  7  7  8  4  6 10 10  9  0  8 10  8 14
 13 15  6  9  9  6  6  6  9 11  4  2 11 11  1 11 13 14  9  6  5  9  6 13
  1  1  9 10  6 11 10  0  7 13  7  9  6  0 11  7 14 13  6 10  6  8  0  4
  9  5  5  5  7 14  5  9  6 10  2  8  7  0  6  4  0 13  6  4 13 14  9  7
 10  6  6  6  4 13  2  6  7  0 13  2  6  5 14 13  7 13  6  7  7 10 11 15
 10  6  8  5 13  1  2 10 11  7  6  5  7  4  9 10  0 11  4 14  9  9  5  5
  9  2  0  5  6  9  7  4  9  6 11  9  6  4  8 14  6 11  6  4  1  0  8 10
  4 11  2  7  9 14  5  4 14  7 10 14  6  9  2  4  5  6 13  9  4  2  0 12
 11  0  7  6  0  2  0  4 13  7 12  6  1  9 13  9  6  8  5  8  5  6 10  5
 10  5  5 10  0  2  6  0  9  6  8  2  0  6 11  6  0  7  7  1  7 11 10  9
  9  6 14  4 10 13  6  4 12  2  4 10  0  4  1 10 12  6 11 13  0  6  0 11
  7  2  9  1 14  1  7  5 12  1  4 11  6  7 10  4 12  6  5  5 10 12  5 13
  5  9  7  2  4 10  9  1 12  0 10  8  6 12  6  8  4  5  5  9 12 15  7  9
 14  5  1  6  7  0  6 10  4  2  7  1  7  8  5  2  7  1 11 10  0  2 10 14
  6  5 14 13 14 11  5  5  6  2  4  7  4  5  9  6  4  0  7  5 10  7  9 10
 12  2  5  8 10  4 10  5  8  2 14  7  6  9  5  6  7  9 15  7  9  6 13  7
  4 11  7 10  7  1  0 10 10  0  2  7  9  0  4  9  6  9  4 12  7 15  7 13
 10 10  6  9 10 11 13  4  4 10  6 14  8  1 11  5  8  9  9  5  2  4  9  7
  7  9  6 11  9 10  2  6  6  9  7  2  9  9  9  0  9 14 11  9  6 12  6  9
 11 14  5 12  5 12 13 12  7 11 12 12  6  2 13  5 11  1  1  7  4 11  7  6
  5  9  6  2  7  0  1  4 12  5 10  4  9  6  5  0  8  7  1  1 13 10  0  2
 13 10  6 11  1 12  4  5  8  4]"
DiT,POWDER_Outdoor,1.0,3301,0,0.8099273607748184,"[ 7  9  4  6  6  6 10  0  6 10  0  6  2 14  6  9  7  6  1 14  8 11  7  2
  4  9 10  8 10  4 10  1 10  7  9  0 13 10 10  1  6  9 10  4  6  6  2 10
  7  0  0  1  4  7  6  6  9 11 14  2 13  2 14 14 10  7  9 10  4  6  7 13
  6  8 10  0 10 14  1  5  9  7 10  5  9  4  1 10  6  6  7  6  6  7  9  6
  6 14  6  6  6 14  5 13 10 10  8  4  6  7  5 10 13  6  7  4  7  6  9  9
  8  9 10 14  2 11  5  2 11  6  8  8  6 10  6  9  6  5  4 15  4 10  9  8
 10  4  6 10  8  5  9 13 10 11 10  1  1 12  4 10  6  5 10  8  1  6 10 10
  4  6  2  2  9  8  8  4  0 11  0  9 10  0 14 10  7  7  4 15 14 15  9  4
 13 11  5 14  6  6  6  5  5  8  7  1 11  6  1  1  9 13 14  7  4 11 14  6
  5  2  6 14 13  2  9 14  6  1  9  0  8  6  8  1  7  6  4 10 12  7  7  6
  5  6 10  1  7  0  2  4  5 10  5 14  5  9  9  0  6  4 10  7  7  1  8  8
  4  6  9  8  9 14  9  6 10  4  6  6  8  2  4  6  0  5  0  6  7 10  7  6
  6 14 10  0  1 15  7 14  7 10  6  9 14  9 13 10  9  2 10  9  9  6  2  1
  8  7 13  8  5 14  2  8  7 10  5  7  7  8  0  6 10 10 10  0  8 10  8 14
 14 14  6  9  9  6  6  6  5 11  4  2 11 11  1  7 13 14  9  9  5  9  6 10
  5  1  9 10  6 11 13  0  7 13  7  9  6  0 11  7 14 13  6 10  6  8  0  4
  9  5 10  5  7 14  5  9  6 10  6  8  7  0  6  4  4 13  6  4 13 14  9  7
 10  6  6  6  4 13  2  6  7  0 13  2  6  6 14  9  7 13  6  7  7 10 11 15
 10  6  8  6 13  1  2 10 11  6  6  5  7  4  9  6  0 11  4 14  9  9  5  5
  9  2  0  5  6  9  7  4  9  6 11  9  6  4  8 14  6 11  6  4  1  0  8 10
  4 11  2  7  9 14  5  4 14  7  6 14  6  9  2  4  5 10 13  9  4  2  0 12
 11  0  7  6  0  2  0  4 13  7  8  6  1  5 13  9  6  8  5  8  5  6 10  5
 10  9  5  6  4  2  6  0  9  6  4  6  1  6 10  6  5  7  7  1 11 11 10  9
 10  6 14  4 10 13  7  4 12  6  4 10  0  4  1 10 13  6 11 13  5  6  0  7
 11  2  5  1 14  1  7  5 12  5  4  7  6  7 10  4  8  6  5  5  5 13  5 10
 10  9  7  2  4 10  9  5  8  1 10  8  6  8  6  8  4  5  5  9 11 14  7  9
 13  5  1  6  7  0  2 10  4  2  7  5  7  8  5  2  7  6 11  9  0  2 10 14
  6  5 14 13 14 11  5  5  6  2  4 10  4  5  9  6  4  0  7  5 10  7  9 10
 12  2 10  2  5  4 10  5  8  6 14  7  6  9  5  6  7  9 11  7  9  6 13  7
  4 11  7 10  7  1  0 10 10  0  6  7  9  0  4  9  6  5  0  8  7 15  7 13
 10 10  6  9  9 11 13  4  4  6 10 14  8  2 11  6  4  9  9  5  2  4  9  7
  7  9  6 11  9  6  2  5  6  5  7  2  5  9  9  1  9 14 11  9  6 13  6  9
 11 14  5  9  6 12 13 13  7 11  8 13  6  2 13  6 11  1  2  7  4 11  7  6
  5  9  6  2  7  4  1  4 12  5  6  4  9  6  5  0  8  7  1  1 13 10  1  2
 13 10  6 11  1  8  4  5  8  4]"
